"","pct_working","home","not_home_no_contact","company_protected","company_unprotected","pct_home","pct_not_home_no_contact","pct_company_protected","pct_company_unprotected","date","sector","weight"
"34",0.368694175147511,104698.516181082,5118.09362147783,14801.285744964,2937.75345155972,0.820806581305029,0.0401243979521016,0.116037869440579,0.0230311513022902,2020-03-23,"all_sectors","weight2"
"35",0.368672074631148,106869.580713918,4831.44345582338,13245.7946885238,2601.18411357467,0.837877334210499,0.0378794127955894,0.103849487094269,0.020393765899643,2020-03-24,"all_sectors","weight2"
"36",0.376211865134487,116765.323147172,8479.17021809851,24736.1006709183,6174.79346077852,0.747750846248834,0.0542995688718278,0.158406962881116,0.0395426219982225,2020-03-25,"all_sectors","weight2"
"37",0.384662402265925,119389.642198263,8383.1609548393,25846.2744191773,6043.89972344481,0.747760340063883,0.052505352817718,0.161880198258519,0.0378541088598795,2020-03-26,"all_sectors","weight2"
"38",0.36671320511735,113391.271116906,8266.85872281776,24947.0360780405,5607.58426990983,0.744952515325409,0.0543112105433018,0.16389583689462,0.0368404372366694,2020-03-27,"all_sectors","weight2"
"39",0.081773724123506,23023.9587405201,2023.59983014625,6745.80657081705,2148.69985163258,0.678331113477915,0.059619231492152,0.198744730828405,0.0633049242015289,2020-03-28,"all_sectors","weight2"
"40",0.0690427858476245,20585.740552529,1198.41721655972,5339.92606089757,1533.71242014472,0.718329503526807,0.0418181916746039,0.186334148456134,0.0535181563424544,2020-03-29,"all_sectors","weight2"
"41",0.384847353050435,118656.424783971,8295.82430108754,27283.1386708819,5504.35761676305,0.742810904744607,0.0519333762660746,0.170797434334361,0.0344582846549576,2020-03-30,"all_sectors","weight2"
"42",0.383171849586137,121047.75563801,8133.60626208428,24827.8555883915,5035.07163478029,0.761094637885381,0.0511405112809827,0.156106551987848,0.031658298845788,2020-03-31,"all_sectors","weight2"
"43",0.388421847823261,65161.9369450285,4331.47393913845,14486.6763296139,3196.14704612834,0.747473637720496,0.0496864079517876,0.166176899617194,0.0366630547105221,2020-04-01,"all_sectors","weight2"
"44",0.400973404599756,67473.8021031095,4262.59897626833,14966.3050554767,3290.56187330085,0.749764994610429,0.0473657538015182,0.16630471797202,0.0365645336160329,2020-04-02,"all_sectors","weight2"
"45",0.377997635051679,63192.2646872291,4075.735508669,14461.6147811517,3107.04024104393,0.7448698269018,0.0480421522771178,0.170464226152887,0.0366237946681951,2020-04-03,"all_sectors","weight2"
"46",0.0710908112694552,10250.8978574672,960.489415175552,3707.06394690222,1036.95718933774,0.642471668212536,0.0601983597386844,0.232339019591527,0.0649909524572522,2020-04-04,"all_sectors","weight2"
"47",0.0518055695622387,7659.692238497,581.595508627972,2607.50577097518,778.293097740002,0.658780010124103,0.0500207427573159,0.224261318172589,0.0669379289459918,2020-04-05,"all_sectors","weight2"
"48",0.359523547689779,59399.90523215,4084.26251603973,14447.9264157181,2758.29230894299,0.736145999897221,0.050616469874189,0.179053875526786,0.0341836547018032,2020-04-06,"all_sectors","weight2"
"49",0.360826593736297,60567.7377133104,4068.39935908783,13681.3579643288,2665.34318166628,0.747908310523425,0.0502377966565734,0.16894144815514,0.0329124446648612,2020-04-07,"all_sectors","weight2"
"50",0.351275938651634,51084.7395250065,3392.29396951746,12512.8421761632,2459.13378043418,0.735571895535246,0.0488458222273852,0.180173083461612,0.0354091987757569,2020-04-08,"all_sectors","weight2"
